target,condition,seed,n_agents,type0_probability,interaction_strength,team_return,per_agent_return,optimal_team_return,optimality_gap_per_agent,action1_type0,action1_type1
agents_6,ours,103,6,0.6,0.7,2.9439983997883594,0.49066639996472655,2.9439984,3.527341381944401e-11,0.01000000003058675,0.9899999999875203
agents_6,ours,104,6,0.6,0.7,2.9439983997824988,0.4906663999637498,2.9439984,3.625018803650922e-11,0.010000000034662086,0.9899999999918222
agents_6,ours,105,6,0.6,0.7,2.943998399722698,0.49066639995378303,2.9439984,4.621695618804248e-11,0.010000000036693027,0.9899999999787776
agents_6,ours,106,6,0.6,0.7,2.943998399767225,0.4906663999612042,2.9439984,3.8795781402238085e-11,0.010000000028757571,0.9899999999792435
agents_6,ours,107,6,0.6,0.7,2.943998399797617,0.4906663999662695,2.9439984,3.373049987468827e-11,0.01000000002834707,0.989999999986768
agents_6,ours,108,6,0.6,0.7,2.943998399784686,0.4906663999641143,2.9439984,3.5885664810090624e-11,0.010000000033258039,0.9899999999903849
agents_6,ours,109,6,0.6,0.7,2.9439983997363126,0.4906663999560521,2.9439984,4.3947882370313586e-11,0.010000000040363643,0.9899999999876975
agents_6,pg,100,6,0.6,0.7,2.9419961334601146,0.4903326889100191,2.9439984,0.0003337110899808889,0.010189380721478439,0.989737901675055
agents_6,pg,101,6,0.6,0.7,2.9420130694451876,0.4903355115741979,2.9439984,0.0003308884258020524,0.010186967047833978,0.9897389505932563
agents_6,pg,102,6,0.6,0.7,2.942029485460794,0.490338247576799,2.9439984,0.00032815242320098176,0.010186368743049415,0.9897424740244795
agents_6,pg,103,6,0.6,0.7,2.9420465177180746,0.49034108628634576,2.9439984,0.00032531371365422207,0.010186071956618447,0.9897465961085615
agents_6,pg,104,6,0.6,0.7,2.9421115940825233,0.49035193234708724,2.9439984,0.00031446765291276435,0.01017775059315579,0.989751998537728
agents_6,pg,105,6,0.6,0.7,2.941961297232613,0.49032688287210213,2.9439984,0.0003395171278978519,0.010190098217407666,0.9897296296932431
agents_6,pg,106,6,0.6,0.7,2.942137875942905,0.49035631265715085,2.9439984,0.0003100873428491339,0.0101740042288877,0.9897536250895091
agents_6,pg,107,6,0.6,0.7,2.94193785288019,0.4903229754800316,2.9439984,0.0003434245199683457,0.010193766055735824,0.9897286478213768
agents_6,pg,108,6,0.6,0.7,2.9420125253203544,0.4903354208867257,2.9439984,0.00033097911327425084,0.010188691076486952,0.989741287170835
agents_6,pg,109,6,0.6,0.7,2.942273844517092,0.490378974086182,2.9439984,0.00028742591381799204,0.010160913407468802,0.9897710959920422
agents_6,sampled,100,6,0.6,0.7,2.9439983997060137,0.4906663999510023,2.9439984,4.899769479038696e-11,0.010000000042998527,0.9899999999834002
agents_6,sampled,101,6,0.6,0.7,2.943998399681204,0.4906663999468673,2.9439984,5.31326834381692e-11,0.01000000004884279,0.9899999999851888
agents_6,sampled,102,6,0.6,0.7,2.9439983998156674,0.4906663999692779,2.9439984,3.072209153742733e-11,0.010000000025376588,0.9899999999873114
agents_6,sampled,103,6,0.6,0.7,2.9439983997865786,0.4906663999644298,2.9439984,3.5570213441360465e-11,0.010000000029807237,0.9899999999859226
agents_6,sampled,104,6,0.6,0.7,2.943998399787788,0.4906663999646313,2.9439984,3.536867095495685e-11,0.010000000033943642,0.9899999999922001
agents_6,sampled,105,6,0.6,0.7,2.9439983996992307,0.49066639994987177,2.9439984,5.0128197888928604e-11,0.010000000028898207,0.9899999999612896
agents_6,sampled,106,6,0.6,0.7,2.943998399768263,0.4906663999613772,2.9439984,3.8622808655001485e-11,0.010000000027582131,0.9899999999778285
agents_6,sampled,107,6,0.6,0.7,2.943998399809117,0.4906663999681862,2.9439984,3.18138108449754e-11,0.010000000030207018,0.9899999999925163
agents_6,sampled,108,6,0.6,0.7,2.943998399784871,0.4906663999641452,2.9439984,3.5854800610006045e-11,0.010000000034972516,0.9899999999929026
agents_6,sampled,109,6,0.6,0.7,2.9439983997264676,0.49066639995441125,2.9439984,4.5588717985841263e-11,0.010000000037154667,0.989999999980449
agents_8,fit_quarter,100,8,0.6,0.7,3.9253311982844843,0.49066639978556054,3.9253311999999996,2.144394106728953e-10,0.010000000167868596,0.9899999998981039
