seed,method,sample_episodes,requested_kl,dataset_sha256,q_0,q_1,reachable,eta,actual_kl,candidate_p_0,candidate_p_1,return_gain,normalized_derivative
1001,SA,2048,0.001,26ce3980071b40e3e715bbd00fa28a3732d226eff3a9fd18ae2c0888efc92723,0.033356456380172095,0.4019992800733024,True,0.15770155732749336,0.0010000000000000172,0.3022139914896276,0.7259339079051618,0.049566383010514026,0.0736112155371242
1001,DA,2048,0.0001,26ce3980071b40e3e715bbd00fa28a3732d226eff3a9fd18ae2c0888efc92723,1.379764722098428,1.0935305642430917,True,0.012684285244328944,0.00010000000000002124,0.3074016178877967,0.7057931610198362,0.012094558407370337,0.22622624237377065
1001,DA,2048,0.0003,26ce3980071b40e3e715bbd00fa28a3732d226eff3a9fd18ae2c0888efc92723,1.379764722098428,1.0935305642430917,True,0.02196542204834675,0.00030000000000002453,0.3128812012404488,0.7099904325706472,0.02172465513604316,0.22622624237377065
1001,DA,2048,0.001,26ce3980071b40e3e715bbd00fa28a3732d226eff3a9fd18ae2c0888efc92723,1.379764722098428,1.0935305642430917,True,0.04008888889273988,0.0010000000000000148,0.32373244728790673,0.7180834557100466,0.042426277803141454,0.22622624237377065
1002,AN,2048,0.0001,0bfd590baad43a6530efea83e5d70fd21a165528b1ca88576a8c1d82312ed156,0.10455505215605684,0.4022026021299644,True,0.04856967518762059,0.00010000000000000339,0.3021371688888654,0.7081399960438212,0.015003202767590318,0.0750834699819268
1002,AN,2048,0.0003,0bfd590baad43a6530efea83e5d70fd21a165528b1ca88576a8c1d82312ed156,0.10455505215605684,0.4022026021299644,True,0.08428129133949636,0.00030000000000000876,0.3037140498215608,0.7140414553360274,0.026548218371747756,0.0750834699819268
1002,AN,2048,0.001,0bfd590baad43a6530efea83e5d70fd21a165528b1ca88576a8c1d82312ed156,0.10455505215605684,0.4022026021299644,True,0.15444766981563898,0.0010000000000000206,0.3068257758778339,0.7254256229358266,0.05042178272964115,0.0750834699819268
1002,SA,2048,0.0001,0bfd590baad43a6530efea83e5d70fd21a165528b1ca88576a8c1d82312ed156,0.10095872530110533,0.4105860165039208,True,0.04768735871082763,0.0001000000000000039,0.30202595697659473,0.7081585606925557,0.015007823806834297,0.07653205473654164
1002,SA,2048,0.0003,0bfd590baad43a6530efea83e5d70fd21a165528b1ca88576a8c1d82312ed156,0.10095872530110533,0.4105860165039208,True,0.08275158798503116,0.0003000000000000096,0.3035205709606713,0.7140735074919113,0.026548065981140623,0.07653205473654164
1002,SA,2048,0.001,0bfd590baad43a6530efea83e5d70fd21a165528b1ca88576a8c1d82312ed156,0.10095872530110533,0.4105860165039208,True,0.15164945086771756,0.0010000000000000208,0.30646945513078977,0.7254837365118015,0.050392011928589,0.07653205473654164
