experiment,method,label,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample,variant,source_n,target_n
P-L-final-transfer,AN - DA,mc_learned_baseline,False,source_steps_total,-280.4,520.5550883432031,10,-580.8599999999999,13.6,paired_training_seed_or_data_batch,False,normalized,4,2
P-L-final-transfer,AN - DA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-L-final-transfer,AN - SA,mc_learned_baseline,False,frozen_actor_return_diagnostic,-0.022091736750796277,0.05968847218266963,10,-0.05999217186851268,0.009082091339363671,paired_training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,AN - SA,mc_learned_baseline,False,source_steps_total,69.2,631.4175938139338,10,-293.6,447.6,paired_training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,AN - SA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,AN - DA,mc_learned_baseline,False,frozen_actor_return_diagnostic,-0.14524667121532006,0.1416746169422301,10,-0.2366398859630256,-0.06684473946604885,paired_training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,AN - DA,mc_learned_baseline,False,source_steps_total,-280.4,520.5550883432031,10,-580.8599999999999,13.6,paired_training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,AN - DA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,AN - SA,mc_learned_baseline,False,frozen_actor_return_diagnostic,-0.0023774490919052484,0.006079038195854032,10,-0.006248096030912857,0.0007979697146902315,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-L-final-transfer,AN - SA,mc_learned_baseline,False,source_steps_total,69.2,631.4175938139338,10,-293.6,447.6,paired_training_seed_or_data_batch,False,fixed-edge,4,2
P-L-final-transfer,AN - SA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,fixed-edge,4,2
