experiment,method,label,smoke_only,metric,mean,std,independent_units,ci95_low,ci95_high,interval_unit,small_sample,variant,source_n,target_n
P-L-final-transfer,AN - SA,mc_learned_baseline,False,frozen_actor_return_diagnostic,-0.0008796798625032576,0.00071993937033231,10,-0.001292695684395362,-0.00041523826106383945,paired_training_seed_or_data_batch,False,normalized,4,2
P-L-final-transfer,AN - DA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,2
P-L-final-transfer,AN - DA,mc_learned_baseline,False,source_steps_total,-714.8,593.903995234546,10,-1059.21,-360.77000000000015,paired_training_seed_or_data_batch,False,normalized,4,2
P-L-final-transfer,AN - DA,mc_learned_baseline,False,frozen_actor_return_diagnostic,-0.0012691942021090252,0.0004617363718398241,10,-0.0015448686856053574,-0.0009983834120362491,paired_training_seed_or_data_batch,False,normalized,4,2
P-L-final-transfer,AN - SA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,AN - SA,mc_learned_baseline,False,source_steps_total,53.6,650.3911985190998,10,-308.40999999999997,457.6599999999997,paired_training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,AN - SA,mc_learned_baseline,False,frozen_actor_return_diagnostic,-0.0026390395875096396,0.0021598181109971897,10,-0.003878087053185997,-0.0012457147831909455,paired_training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,AN - DA,mc_learned_baseline,False,target_training_steps,0.0,0.0,10,0.0,0.0,paired_training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,AN - DA,mc_learned_baseline,False,source_steps_total,-714.8,593.903995234546,10,-1059.21,-360.77000000000015,paired_training_seed_or_data_batch,False,normalized,4,6
P-L-final-transfer,AN - DA,mc_learned_baseline,False,frozen_actor_return_diagnostic,-0.003807582606327209,0.0013852091155197432,10,-0.0046346060568163774,-0.002995150236108658,paired_training_seed_or_data_batch,False,normalized,4,6
